Filename,BT_easiness,Google WC,Inflected_Tokens,Derivational_Tokens,Tokens_w_Prefixes,Tokens_w_Affixes,Compounds,number_prefixes_per_cw,number_roots_per_cw,number_suffixes_per_cw,number_affixes_per_cw,num_morphemes_per_lemma,num_morphemes_per_cw,prefix_family_size_per_cw,root_family_size_per_cw,suffix_family_size_per_cw,affix_family_size_per_cw,perc_more_freq_words_morpho_family_prefix_per_cw,prefix_freq_per_cw,prefix_log_freq_per_cw,perc_more_freq_words_morpho_family_root,root_freq,root_log_freq,perc_more_freq_words_morpho_family_suffix_per_cw,suffix_freq_per_cw,suffix_log_freq_per_cw,perc_more_freq_words_morpho_family_affix_per_cw,affix_freq_per_cw,affix_log_freq_per_cw,prefix_in_hapax_per_cw,hapax_in_prefix_per_cw,suffix_in_hapax_per_cw,hapax_in_suffix_per_cw,affix_in_hapax_per_cw,hapax_in_affix_per_cw,prefix_len_per_cw,suffix_len_per_cw,affix_len_per_cw,mean_subset_inflectional_variety_10,inflectional_TTR_10,inflectional_MCI_10,mean_subset_derivational_variety_10,derivational_TTR_10,derivational_MCI_10
2221.txt,-2.806326653,176,0.290322581,0.322580645,0.032258065,0.301075269,0.064516129,0.032258065,0.870967742,0.35483871,0.387096774,1.258064516,1.548387097,17.79569892,9.795698925,442.6344086,460.4301075,0.060927177,55017.10753,0.198381245,11.5239808,113301.871,4.019501028,5.726638455,1111423.796,2.239101198,5.787565632,1166440.903,2.437482443,9.98E-07,0.000141199,1.28E-05,0.003784122,1.38E-05,0.003925321,0.064516129,0.88172043,0.946236559,2.6,0.183333333,-0.54,3.3,0.846666667,0.33
2222.txt,-1.681361062,159,0.431818182,0.454545455,0.215909091,0.397727273,0.011363636,0.227272727,0.909090909,0.454545455,0.681818182,1.590909091,2.022727273,51.17045455,13.51136364,485.1590909,536.3295455,2.437904853,229153.2273,1.236306541,4.753941937,147971.3068,4.444662839,3.684594413,1255182.205,2.766223728,6.122499266,1484335.432,4.002530269,2.81E-06,0.000435375,1.28E-05,0.003974552,1.56E-05,0.004409926,0.670454545,1.136363636,1.806818182,2.777777778,0.183333333,-0.469135802,5.111111111,0.781834215,0.12345679
2223.txt,-0.958506556,188,0.188888889,0.288888889,0.066666667,0.277777778,0,0.077777778,0.966666667,0.288888889,0.366666667,1.333333333,1.522222222,34.82222222,9.466666667,251.7333333,286.5555556,0.433493227,92612.87778,0.452975527,4.869442309,123626.0111,4.592700039,2.542854461,803840.3333,1.78796833,2.976347688,896453.2111,2.240943856,2.74E-06,0.00029181,5.72E-06,0.001913933,8.46E-06,0.002205744,0.177777778,0.755555556,0.933333333,2.555555556,0.155555556,-0.49382716,3.222222222,0.881481481,0.469135802
2224.txt,0.472264158,156,0.278481013,0.227848101,0.063291139,0.17721519,0,0.063291139,0.860759494,0.215189873,0.278481013,1.139240506,1.417721519,25.18987342,9.974683544,294.6075949,319.7974684,0.320835246,115003.9241,0.387169555,2.507516891,351233.7975,4.599726656,1.405937421,789206.7722,1.373934783,1.726772667,904210.6962,1.761104338,1.91E-06,0.000238576,4.65E-06,0.002422917,6.56E-06,0.002661494,0.139240506,0.53164557,0.670886076,2.75,0.177777778,-0.53125,2.5,0.9125,0.3125
2225.txt,0.254812169,144,0.373134328,0.417910448,0.208955224,0.343283582,0,0.208955224,0.955223881,0.373134328,0.582089552,1.537313433,1.910447761,37.92537313,16.14925373,477.641791,515.5671642,0.713655523,205013.9851,1.112602976,5.165966957,172412.9851,4.533044473,2.80281961,1082931.075,2.328087436,3.516475134,1287945.06,3.440690411,1.02E-05,0.000311282,9.11E-06,0.003894478,1.93E-05,0.004205759,0.582089552,0.805970149,1.388059701,3.285714286,0.246938776,-0.244897959,4.857142857,0.9,0.408163265
2226.txt,-2.425235133,162,0.306666667,0.373333333,0.106666667,0.306666667,0,0.106666667,0.786666667,0.32,0.426666667,1.213333333,1.52,33.18666667,10.53333333,504.2266667,537.4133333,0.713623281,111902.1733,0.631767389,4.043059127,271923.8267,4.190461286,1.118297602,952434.6267,2.028367708,1.831920883,1064336.8,2.660135097,1.60E-06,0.00025542,1.01E-05,0.005048664,1.17E-05,0.005304084,0.253333333,0.666666667,0.92,2.875,0.2,-0.265625,3.625,0.929166667,0.703125
2227.txt,-0.455608931,142,0.337662338,0.324675325,0.103896104,0.233766234,0.064935065,0.116883117,1.038961039,0.285714286,0.402597403,1.441558442,1.779220779,20.83116883,19.19480519,340.4675325,361.2987013,0.858046654,72837.15584,0.613014687,5.232020049,180876.039,5.270539593,1.409880577,949103.1818,1.824989941,2.267927231,1021940.338,2.438004628,1.22E-06,0.000172545,4.84E-06,0.002373495,6.06E-06,0.00254604,0.402597403,0.701298701,1.103896104,2.875,0.1875,-0.390625,3.25,0.85,-0.09375
2228.txt,-1.981244288,168,0.223529412,0.270588235,0.082352941,0.235294118,0,0.082352941,0.8,0.282352941,0.364705882,1.164705882,1.388235294,20.30588235,6.917647059,363.6588235,383.9647059,1.85830052,91386.58824,0.481051317,7.131284093,78247.24706,3.58587151,4.588055918,904018.3529,1.783775963,6.446356438,995404.9412,2.264827279,2.53E-06,0.00018902,6.61E-06,0.003176998,9.14E-06,0.003366018,0.211764706,0.682352941,0.894117647,2.555555556,0.166666667,-0.604938272,2.888888889,0.881481481,0.432098765
2229.txt,-0.929454538,192,0.288888889,0.222222222,0.022222222,0.211111111,0.022222222,0.022222222,1,0.233333333,0.255555556,1.255555556,1.544444444,7.266666667,13.62222222,183,190.2666667,0.711115331,31722.14444,0.133737361,3.698023468,219750.4667,4.96063099,1.381339003,457857.6,1.408771732,2.092454334,489579.7444,1.542509093,8.11E-07,7.90E-05,5.17E-06,0.001603241,5.98E-06,0.001682201,0.055555556,0.588888889,0.644444444,2.888888889,0.188888889,-0.679012346,2.444444444,0.962962963,0.49382716
2230.txt,-3.031543857,191,0.345454545,0.227272727,0.036363636,0.190909091,0.027272727,0.036363636,0.881818182,0.218181818,0.254545455,1.136363636,1.481818182,9.718181818,12.68181818,250.6,260.3181818,0.107323052,41038,0.216123988,4.084336845,158255.3,4.253496223,1.69624741,619562.5364,1.371548749,1.803570463,660600.5364,1.587672738,1.29E-06,0.00011095,4.97E-06,0.002207772,6.26E-06,0.002318723,0.1,0.490909091,0.590909091,2.545454545,0.154545455,-0.58677686,2.272727273,0.945454545,-0.157024793
2231.txt,-1.850022261,153,0.301369863,0.273972603,0.095890411,0.205479452,0.01369863,0.095890411,0.890410959,0.219178082,0.315068493,1.205479452,1.506849315,35.09589041,16.90410959,226.9589041,262.0547945,0.300931376,104127.0959,0.56661898,5.288807929,250462.0137,4.51579405,0.802276383,464944.274,1.304626924,1.103207758,569071.3699,1.871245904,2.01E-06,0.000247604,7.12E-06,0.001786134,9.13E-06,0.002033738,0.260273973,0.616438356,0.876712329,2.5,0.179166667,-0.4375,2.75,0.96875,1.46875
2232.txt,-0.343245761,152,0.278481013,0.265822785,0.063291139,0.202531646,0.012658228,0.063291139,0.949367089,0.202531646,0.265822785,1.215189873,1.493670886,11.50632911,14.88607595,347.3924051,358.8987342,0.56433966,50996.60759,0.330175128,2.832082935,189778.6582,4.562373139,1.383625653,581893.0506,1.243556434,1.947965313,632889.6582,1.573731563,1.62E-06,8.80E-05,1.28E-05,0.004038196,1.44E-05,0.004126195,0.164556962,0.430379747,0.594936709,2.875,0.188888889,-0.265625,2.375,0.933333333,0.171875
2233.txt,-1.804048773,148,0.285714286,0.457142857,0.157142857,0.4,0,0.157142857,0.942857143,0.514285714,0.671428571,1.614285714,1.9,44.05714286,11.02857143,574.9142857,618.9714286,1.731877044,162153.4571,0.929684962,7.863538105,152825,4.350096221,6.420324392,1340146.057,3.139502025,8.152201436,1502299.514,4.069186988,3.66E-06,0.000417117,0.000190702,0.004513253,0.000194365,0.00493037,0.328571429,1.285714286,1.614285714,2.857142857,0.185714286,0.265306122,5.714285714,0.871315193,2.387755102
2234.txt,-0.376544514,145,0.194444444,0.444444444,0.138888889,0.388888889,0.013888889,0.138888889,0.986111111,0.444444444,0.583333333,1.569444444,1.763888889,43.04166667,12.61111111,351.8611111,394.9027778,1.824068005,119904.2361,0.801528635,7.158734344,164456.5417,4.760601217,5.777221569,1186655.417,2.762569413,7.601289574,1306559.653,3.564098047,3.93E-06,0.000334724,7.41E-06,0.002428893,1.13E-05,0.002763616,0.375,1.291666667,1.666666667,2.25,0.125,-0.21875,4.375,0.76860119,0.921875
2235.txt,-2.11469151,175,0.287356322,0.310344828,0.08045977,0.275862069,0.034482759,0.08045977,0.873563218,0.333333333,0.413793103,1.287356322,1.574712644,16.64367816,24.43678161,319.4598909,336.103569,0.656019979,71389.87356,0.445158778,5.66734063,139682.0115,3.988910501,2.183152221,775820.7471,1.897549797,2.839172199,847210.6207,2.342708575,3.77E-06,0.000165142,7.93E-06,0.002496666,1.17E-05,0.002661808,0.16091954,0.816091954,0.977011494,2.888888889,0.193650794,-0.679012346,3.777777778,0.851851852,0.75308642
2236.txt,-1.470194122,191,0.381818182,0.454545455,0.181818182,0.327272727,0.036363636,0.181818182,0.981818182,0.354545455,0.536363636,1.518181818,1.9,46.95454545,13.51818182,432.5181818,479.4727273,0.648349203,180614.3455,1.062382785,4.839615623,263561.3,5.060178126,1.143096311,1268730.982,2.258126479,1.791445515,1449345.327,3.320509264,3.92E-06,0.000372175,8.49E-06,0.003671194,1.24E-05,0.004043369,0.5,0.936363636,1.436363636,2.272727273,0.127272727,-0.702479339,4.636363636,0.886363636,0.603305785
2237.txt,-1.56499948,171,0.325842697,0.303370787,0.011235955,0.292134831,0.078651685,0.011235955,0.943820225,0.348314607,0.359550562,1.303370787,1.629213483,1.337078652,19.6741573,600.3258427,601.6629213,0.009521996,13557.10112,0.068332099,4.653989193,456429.3146,4.949590041,0.419310174,1380754,2.281725304,0.42883217,1394311.101,2.350057403,2.80E-08,5.21E-06,9.39E-06,0.005568507,9.42E-06,0.005573714,0.033707865,0.741573034,0.775280899,2.666666667,0.169135802,-0.148148148,3,0.73968254,-0.333333333
2238.txt,-1.814723766,162,0.44,0.266666667,0.026666667,0.24,0.013333333,0.026666667,0.906666667,0.32,0.346666667,1.253333333,1.693333333,11.58666667,10.14666667,493.88,505.4666667,0.101979735,45756.08,0.165821292,2.933747734,210577.5867,4.673884658,1.208075357,1318273.28,2.099067319,1.310055091,1364029.36,2.264888611,3.85E-07,0.000100932,7.01E-06,0.00407436,7.40E-06,0.004175292,0.053333333,0.826666667,0.88,2.75,0.1875,-0.28125,2.625,0.866369048,0.078125
2239.txt,-3.549190203,154,0.411764706,0.509803922,0.205882353,0.343137255,0.029411765,0.205882353,0.862745098,0.450980392,0.656862745,1.519607843,1.931372549,60.84313725,17.06862745,364.1862745,425.0294118,1.651442737,238117.3137,1.220988793,5.712118018,195989.3922,4.37007339,2.589561927,1082884.814,2.754795441,4.241004664,1321002.127,3.975784233,3.29E-06,0.000469522,7.91E-06,0.002532389,1.12E-05,0.003001911,0.450980392,1.137254902,1.588235294,3,0.2,-0.636363636,5.181818182,0.846464646,-0.074380165
2240.txt,-1.719842477,144,0.352112676,0.309859155,0.070422535,0.253521127,0.028169014,0.070422535,0.957746479,0.394366197,0.464788732,1.422535211,1.774647887,26.05633803,12.25352113,481.3380282,507.3943662,0.526737662,88454.08451,0.429507481,6.411934315,79417.47887,4.405957449,2.57220603,1053934.338,2.448046852,3.098943692,1142388.423,2.877554334,1.06E-06,0.000206709,1.18E-05,0.003385678,1.28E-05,0.003592387,0.14084507,0.929577465,1.070422535,2.875,0.1875,-0.390625,3,0.694791667,0
2242.txt,-0.558616846,180,0.212121212,0.313131313,0.111111111,0.262626263,0.04040404,0.121212121,1,0.363636364,0.484848485,1.484848485,1.696969697,46.56565657,12.25252525,543.2525253,589.8181818,1.700372755,163699.8586,0.71543267,9.713196421,116870.8485,4.690354078,5.459727082,1306807.222,2.335050525,7.160099837,1470507.081,3.050483195,2.42E-06,0.000402605,9.15E-06,0.0043241,1.16E-05,0.004726705,0.212121212,0.787878788,1,2.8,0.182222222,-0.72,3.6,0.73297619,-0.04
2243.txt,-0.518584635,175,0.325842697,0.258426966,0.04494382,0.247191011,0.011235955,0.04494382,0.91011236,0.269662921,0.314606742,1.224719101,1.550561798,4.235955056,11.35955056,257.0674157,261.3033708,0.253776512,17512.06742,0.226212372,3.547915223,114695.4944,4.342064071,1.080107403,555255.1011,1.627636194,1.333883915,572767.1685,1.853848566,2.24E-06,4.86E-05,1.12E-05,0.00204653,1.34E-05,0.002095133,0.112359551,0.752808989,0.865168539,3.222222222,0.224691358,-0.308641975,2.888888889,0.95,0.765432099
2244.txt,-0.879520479,194,0.280898876,0.292134831,0.08988764,0.235955056,0.033707865,0.08988764,0.921348315,0.258426966,0.348314607,1.269662921,1.550561798,26.49438202,19.61797753,391.8876404,418.3820225,0.613775017,118291.1685,0.518466841,2.144022809,453608.5393,4.943273107,0.680283764,822300.3146,1.64839487,1.294058781,940591.4831,2.166861711,1.35E-06,0.000229128,6.80E-06,0.003850046,8.15E-06,0.004079174,0.247191011,0.528089888,0.775280899,2.222222222,0.12345679,-0.641975309,2.888888889,0.88042328,0.320987654
2245.txt,-1.453047993,161,0.243589744,0.461538462,0.192307692,0.320512821,0,0.192307692,0.987179487,0.358974359,0.551282051,1.538461538,1.782051282,39.21794872,17.44871795,351.7179487,390.9358974,1.084941158,106105.5641,1.079416631,4.581422644,243932.8974,5.055161095,2.661039441,1047520.449,2.218873293,3.745980599,1153626.013,3.298289924,4.96E-06,0.000439696,6.41E-06,0.002499535,1.14E-05,0.002939231,0.371794872,1.051282051,1.423076923,3.125,0.21875,-0.484375,4.875,0.918452381,1.109375
2246.txt,-0.655552098,165,0.385416667,0.364583333,0.083333333,0.3125,0.052083333,0.083333333,0.958333333,0.34375,0.427083333,1.385416667,1.770833333,21.8125,17.83333333,447.78125,469.59375,0.58001564,84909.0625,0.487520038,3.911163408,186216.9792,4.888399125,2.305573982,1123168.49,2.186185975,2.885589622,1208077.552,2.673706013,2.07E-06,0.000188282,7.24E-06,0.003994155,9.31E-06,0.004182437,0.166666667,0.90625,1.072916667,3,0.213333333,-0.4,3.7,0.918333333,0.27
2248.txt,-1.6251413,167,0.347826087,0.467391304,0.119565217,0.380434783,0.02173913,0.119565217,0.880434783,0.434782609,0.554347826,1.434782609,1.782608696,37.72826087,14.27173913,640.6521739,678.3804348,0.612474852,178104.8804,0.724168732,8.112360713,171033.6413,4.372735457,2.886746966,1319163.304,2.758845927,3.499221818,1497268.185,3.483014658,2.72E-06,0.000332485,1.41E-05,0.006077083,1.68E-05,0.006409567,0.260869565,0.956521739,1.217391304,3.2,0.22,-0.58,4.3,0.750595238,0.43
2249.txt,-2.098193776,148,0.4,0.48,0.12,0.386666667,0.04,0.12,0.88,0.506666667,0.626666667,1.506666667,1.906666667,12.73333333,20.10666667,366.9333333,379.6666667,1.788817002,66286.61333,0.601685107,4.028229985,196194.8667,4.429296552,1.213564221,850649.8267,3.009802111,3.002381222,916936.44,3.611487219,9.04E-06,7.42E-05,1.03E-05,0.002644832,1.93E-05,0.002718987,0.493333333,1.293333333,1.786666667,2.625,0.1625,-0.421875,4.375,0.801339286,0.796875
2250.txt,-0.68030937,137,0.34375,0.34375,0.03125,0.34375,0.03125,0.03125,0.984375,0.375,0.40625,1.390625,1.734375,15.59375,7.640625,451.765625,467.359375,0.244728916,67989.3125,0.198049707,8.509825805,84426.39063,4.579155262,2.395402771,1115474.516,2.370691077,2.640131687,1183463.828,2.568740784,4.31E-07,0.000144832,1.29E-05,0.003932199,1.33E-05,0.004077032,0.0625,0.921875,0.984375,2.714285714,0.192857143,-0.326530612,3.285714286,0.935714286,0.469387755
2251.txt,0.533262425,142,0.275362319,0.246376812,0.028985507,0.217391304,0,0.028985507,0.942028986,0.246376812,0.275362319,1.217391304,1.492753623,10.92753623,10.88405797,358.3043478,369.2318841,0.234359308,14618.98551,0.165010209,3.218618282,193874.1594,4.798123811,0.46672392,652991.6522,1.553033152,0.701083228,667610.6377,1.718043361,8.72E-07,7.39E-05,8.55E-06,0.003611434,9.42E-06,0.003685319,0.043478261,0.579710145,0.623188406,2.714285714,0.174603175,-0.469387755,2.571428571,0.821428571,0.653061224
2252.txt,-0.935616108,170,0.313253012,0.277108434,0.084337349,0.228915663,0.024096386,0.084337349,0.927710843,0.253012048,0.337349398,1.265060241,1.578313253,26.48192771,10.18072289,308.7951807,335.2771084,1.322345738,160523.0361,0.523642901,5.39774344,137166.6024,4.439136057,1.97189315,677641.1446,1.514510895,3.294238888,838164.1807,2.038153796,7.71E-07,0.000193575,6.72E-06,0.0025779,7.49E-06,0.002771475,0.180722892,0.457831325,0.638554217,2.888888889,0.214814815,-0.567901235,2.666666667,0.862962963,0.185185185
2253.txt,-0.049815443,178,0.202531646,0.265822785,0.037974684,0.253164557,0.012658228,0.037974684,0.987341772,0.253164557,0.291139241,1.278481013,1.481012658,12.84810127,14.34177215,245.443038,258.2911392,0.054886625,38880.08861,0.227161506,5.192275609,236831.2658,5.09775569,0.651949669,627384.443,1.531567156,0.706836294,666264.5316,1.758728663,9.71E-07,0.000125155,8.56E-06,0.002014209,9.53E-06,0.002139364,0.075949367,0.658227848,0.734177215,2.375,0.1375,-0.453125,2.875,1,0.859375
2255.txt,-1.777294164,168,0.344444444,0.644444444,0.222222222,0.533333333,0.011111111,0.255555556,0.944444444,0.588888889,0.844444444,1.788888889,2.133333333,87.28888889,17.12222222,671.1888889,758.4777778,1.923420651,277851.4778,1.489951185,6.650044459,162113.4667,4.678223547,3.501898661,2244289.067,3.792008838,5.425319312,2522140.544,5.281960023,4.48E-06,0.000628251,9.60E-06,0.004159157,1.41E-05,0.004787407,0.566666667,1.633333333,2.2,2.444444444,0.144444444,-0.617283951,6.444444444,0.768772894,0.716049383
2258.txt,-2.119294409,174,0.316326531,0.408163265,0.081632653,0.367346939,0.030612245,0.081632653,0.948979592,0.37755102,0.459183673,1.408163265,1.724489796,9.346938776,14.01020408,205.255102,214.6020408,0.542894745,49542.80612,0.433764881,8.929965795,115341.9898,4.380043241,6.224305679,624733.5408,2.126361528,6.767200424,674276.3469,2.560126409,3.18E-06,7.41E-05,1.46E-05,0.001573254,1.78E-05,0.001647345,0.255102041,0.897959184,1.153061224,3.2,0.225,-0.48,4,0.8925,0.4
2259.txt,-1.806765989,190,0.405405405,0.297297297,0.09009009,0.243243243,0.072072072,0.09009009,1.018018018,0.261261261,0.351351351,1.369369369,1.774774775,19.3963964,17.24324324,253.1891892,272.5855856,0.622693286,108686.1802,0.539858537,7.67725963,132942.5495,4.679775274,2.89937327,504289.4685,1.558839937,3.522066556,612975.6486,2.098698474,9.67E-07,0.000139178,8.74E-06,0.002290874,9.71E-06,0.002430053,0.189189189,0.693693694,0.882882883,2.833333333,0.183333333,-0.680555556,3.083333333,0.958333333,0.173611111
2260.txt,-2.126193211,159,0.20212766,0.265957447,0.053191489,0.212765957,0.191489362,0.053191489,1.074468085,0.255319149,0.308510638,1.382978723,1.585106383,8.244680851,23.0212766,393.393617,401.6382979,0.068777235,39533.53191,0.297494606,2.669228176,725692.1702,5.823394677,0.975332399,787026.0638,1.607849272,1.044109634,826559.5957,1.905343878,5.89E-07,6.08E-05,9.25E-06,0.003804675,9.84E-06,0.003865484,0.170212766,0.574468085,0.744680851,2.2,0.12,-0.58,2.6,0.93,0.46
2261.txt,-1.128515901,161,0.409090909,0.272727273,0.022727273,0.25,0,0.022727273,0.727272727,0.318181818,0.340909091,1.068181818,1.477272727,4.727272727,10.22727273,330.9659091,335.6931818,0.204555506,28616.70455,0.130052945,1.927432598,116550.375,3.446308077,2.744492183,800888.3864,1.932178195,2.94904769,829505.0909,2.06223114,6.64E-07,3.86E-05,7.45E-06,0.002343651,8.11E-06,0.002382273,0.079545455,0.795454545,0.875,2.333333333,0.136111111,-0.62962963,2.333333333,0.825925926,-0.296296296
2262.txt,-0.086804588,185,0.313953488,0.279069767,0.023255814,0.255813953,0,0.023255814,0.976744186,0.302325581,0.325581395,1.302325581,1.61627907,5.546511628,18.89534884,388.5348837,394.0813953,0.032736784,41964.76744,0.144909302,4.749641564,306875.8605,4.987587538,2.804200872,949119.5581,1.928950845,2.836937656,991084.3256,2.073860148,1.06E-07,3.41E-05,6.55E-06,0.003274784,6.66E-06,0.003308915,0.058139535,0.697674419,0.755813953,2.666666667,0.174074074,-0.703703704,2.777777778,0.912962963,0.197530864
2263.txt,-0.559842818,173,0.479591837,0.367346939,0.051020408,0.316326531,0.010204082,0.051020408,0.948979592,0.489795918,0.540816327,1.489795918,1.969387755,13.95918367,15.08163265,346.6530612,360.6122449,0.906507181,48944.26531,0.278562855,3389.208512,235665.7347,4.6870758,0.98472775,759155.6735,2.879659057,1.891234932,808099.9388,3.158221912,0.874637303,1.510331771,1.02E-05,0.002534862,0.874647506,1.512866633,0.163265306,1.295918367,1.459183673,2.9,0.1925,-0.71,4.4,0.842857143,-0.16
2264.txt,-0.171100842,190,0.277777778,0.088888889,0.011111111,0.088888889,0.011111111,0.011111111,0.877777778,0.111111111,0.122222222,1,1.277777778,3.433333333,11.88888889,138.2444444,141.6777778,0.122655123,14849.21111,0.068066065,1.825801345,137732.9778,4.217116758,0.501626645,255419.3333,0.670517498,0.624281767,270268.5444,0.738583563,1.91E-07,3.95E-05,5.24E-06,0.001280533,5.43E-06,0.001320013,0.011111111,0.255555556,0.266666667,3,0.2,-0.333333333,1.222222222,0.666666667,0.358024691
2265.txt,-2.958190168,196,0.44,0.23,0.04,0.22,0.01,0.04,0.9,0.27,0.31,1.21,1.65,15.35,11.09,357.95,373.3,0.50847005,51273.67,0.242319263,6.184727274,151541.2,4.345650368,2.470162497,786036.28,1.682706815,2.978632547,837309.95,1.925026078,9.12E-07,0.000115866,1.18E-05,0.002930635,1.27E-05,0.003046501,0.1,0.68,0.78,2.9,0.19,-0.61,3,0.985714286,0.2
2266.txt,-2.813158707,159,0.308641975,0.37037037,0.086419753,0.320987654,0.049382716,0.086419753,0.938271605,0.345679012,0.432098765,1.37037037,1.679012346,22.33333333,11.90123457,392.9012346,415.2345679,0.562468223,126995.5679,0.525437526,19.73822313,94934.93827,4.303528587,5.670343975,789124.358,2.117521753,6.232812198,916119.9259,2.642959279,1.16E-06,0.000198355,8.87E-06,0.003621882,1.00E-05,0.003820237,0.160493827,0.87654321,1.037037037,2.666666667,0.166666667,-0.37037037,3.888888889,0.777777778,0.654320988
